mean,std,max,min,range,skewness,kurtosis,rms,crest_factor,variance,zero_crossings,dominant_freq,spectral_energy,spectral_centroid,spectral_bandwidth,spectral_flatness,start_time,event,axle
-3.5976472093832745e-05,0.012168456170215756,0.050147329995278926,-0.04897972449950228,0.09912705449478121,0.011490158324124089,0.10928486598735976,0.012168509352957175,4.121074203973241,0.00014807132556646192,1068,450.0,5.732100697139864e-06,382.6499657241433,377.09740387319385,0.005777336954232312,24.58296875,normal,normal
1.895587025490963e-05,0.007875263015281008,0.05751166017764722,-0.06041362361576602,0.11792528379341324,0.06999036270188976,3.8955729510432366,0.007875285828772822,7.302802898597657,6.201976755985292e-05,1294,400.0,2.5102286909300026e-06,386.79458960604256,520.4575792614921,0.011270072553673956,29.59,squat H,A1
-4.757471976294279e-05,0.01673381863623219,0.13030650571506291,-0.1530133314354838,0.2833198371505467,-0.5686702249306828,15.382959151085963,0.016733886264232594,7.786984066790458,0.0002800206861503117,943,150.0,1.1750562018879834e-05,274.3908475779353,276.7574929429293,0.002689676087933866,30.16,crossing,A1
2.314576817137721e-05,0.01653398312748487,0.13030650571506291,-0.1530133314354838,0.2833198371505467,-0.598482302221813,16.282133457407777,0.016533999328249005,7.881124410863438,0.00027337259805995434,1139,175.0,1.073170799786019e-05,282.5363530714334,287.1780848286612,0.002926526112792094,30.57,squat I,A1
-2.4974224538009786e-05,0.0044046226475009595,0.01574526967632922,-0.013769188679163106,0.029514458355492327,0.015028089626170138,0.07396144329351406,0.0044046934488985315,3.5746573192889493,1.9400700666878362e-05,486,425.0,7.651110177986564e-07,583.3696974186353,924.5792116983489,0.03447669198026212,31.07,normal,normal
-5.269826692321801e-06,0.01633847122218715,0.19024193580048712,-0.1873336227111445,0.3775755585116316,-0.34659317190946126,37.19148587424206,0.01633847207205469,11.643802123080823,0.00026694564187823767,1456,375.0,1.0681296802667045e-05,362.23678482861067,279.07305686490895,0.0029328065103055166,31.805,squat H,A2
1.0844478243704768e-05,0.030555897787233367,0.21204907604410667,-0.22949786741343076,0.4415469434575374,-0.12143639900308778,11.613947493059976,0.03055589971161971,6.939709779302269,0.0009336628895838529,929,150.0,3.406590748620096e-05,213.16617857548664,214.30555044699494,0.0010860210708835405,32.333,crossing,A2
2.7241867786444762e-05,0.027528718227679893,0.21204907604410667,-0.22949786741343076,0.4415469434575374,-0.08930469391894554,14.308680925507556,0.02752873170667976,7.702827660333281,0.0007578303272589951,1092,150.0,2.9977755368519742e-05,192.86505380583293,221.79894904421528,0.0012509434299885355,32.846,squat I,A2
3.507187839522064e-05,0.009080935063182399,0.06098751062490815,-0.06320638945095049,0.12419390007585863,0.09935039528876942,8.033608089419186,0.00908100278925129,6.715944487661195,8.246338162173553e-05,1467,425.0,3.277171573637785e-06,347.8383847703401,469.0943744016524,0.008707150522281208,33.276,squat J,A1
-6.2709383705675684e-06,0.008895812866327145,0.09055809701603271,-0.08278407589814502,0.17334217291417772,-0.026204371569930402,19.19861266158256,0.008895815076617746,10.179853811716548,7.913548655271158e-05,2321,475.0,3.2555986273183976e-06,1504.2820833755848,2595.0107669169133,0.02015224677980502,34.055,joint Y,A1
-4.724099945784397e-06,0.008770657733058632,0.09055809701603271,-0.08278407589814502,0.17334217291417772,-0.0485429715713544,20.696123247439107,0.008770659005318896,10.32511889484182,7.692443707046117e-05,2637,475.0,2.715957118585079e-06,1256.5001612935312,2331.976574857629,0.020131587573669486,34.65,joint Z,A1
1.335257986680197e-05,0.0030021773224577965,0.022963986805478415,-0.017652204750979266,0.04061619155645768,0.18739779299930606,2.975989513613005,0.0030022070159915625,7.649035087573373,9.013068675479864e-06,2869,400.0,3.6291632173467045e-07,612.8662932355481,1265.139924476813,0.06111526391056795,35.352,squat K,A1
-4.483649624473505e-06,0.004618930403050729,0.03884185848288614,-0.05410074030383641,0.09294259878672255,-0.4387609824744722,21.42955366516541,0.0046189325792157145,8.409271583150367,2.1334518068226376e-05,2859,150.0,8.21052532672619e-07,395.8364392296685,874.8576207812331,0.02901942080745519,36.155,squat J,A2
0.00020978191362967352,0.0018680897887920723,0.006221616572409618,-0.005930559558587954,0.012152176130997571,-0.10233084760319192,-0.10748809567526907,0.0018798318835138788,3.309666479738524,3.4897594589892097e-06,253,25.0,1.3171586838612784e-07,1182.0835728879094,2084.6079694539885,0.12337592123915886,36.655,normal,normal
1.553540742468173e-05,0.002513525772583891,0.01877671266214065,-0.015918634951571062,0.03469534761371171,0.27445837099304277,6.621971175914545,0.0025135737821530718,7.470125920098089,6.317811809443445e-06,4036,475.0,2.5119107790782313e-07,748.1080515955,1492.386697682269,0.08475785547614462,37.216,joint Y,A2
1.3303160283603477e-05,0.0024456923699582374,0.019291994922628973,-0.02111878784644328,0.040410782769072257,-0.30035889102182195,9.352571689180717,0.0024457285504621055,7.8880360287669165,5.9814111684719395e-06,4350,425.0,2.3499090439063813e-07,785.5102495842916,1543.9831990388752,0.08935200820453955,38.005,joint Z,A2
-0.00023304255257209158,0.0018424295135637293,0.006548734115792776,-0.0048505138027285,0.011399247918521276,0.7061488083162866,0.8842787889050174,0.0018571094054363078,3.526304964383195,3.39454651245068e-06,180,25.0,9.873213263090265e-08,1305.2066845597583,2158.4653720683846,0.10473631745100126,38.505,normal,normal
-1.2195685623878155e-05,0.002679877934710909,0.021826562684225812,-0.026989185098395152,0.04881574778262096,-0.06819274329565476,14.048138138278283,0.0026799056848512866,8.144526431510224,7.181745744950408e-06,4194,475.0,2.839360085106055e-07,711.6351922557903,1406.4798965717862,0.07451340407647944,39.048,squat K,A2
8.617562940553983e-06,0.0013565705568128414,0.005900370180410952,-0.005563629688129084,0.011463999868540036,0.05730754491991556,0.22384255178474888,0.0013565979279073577,4.349387581265633,1.8402836756115023e-06,5566,25.0,7.378841953005236e-08,1824.5041091343505,2437.185368282318,0.2586050734565836,39.54796875,normal,normal
-5.552880168859355e-06,0.0011541496686788692,0.005407335466470206,-0.004630194385394642,0.01003752985186485,0.007382382506273761,0.11980786917961028,0.0011541630266949784,4.685070775447093,1.3320614577115436e-06,6578,50.0,5.199970217719084e-08,2523.858902495184,2582.095002403044,0.3583937143333106,40.54796875,normal,normal
-6.455889429400099e-06,0.0011442965440797757,0.0043088348456890154,-0.004413088476766469,0.008721923322455485,0.02632650216307356,-0.054227163605510054,0.0011443147553454177,3.7654280219329777,1.3094145807929184e-06,6563,325.0,5.187437514897058e-08,2575.9188665121424,2549.8031115414246,0.3591247917662038,41.54796875,normal,normal
